county_fips,mal_rate_increase_pct,covered_base_acres
19081,10,2770925.93929
19083,10,1337149.35
19085,10.0000496054114,2830517.8
19087,10.0006079168537,573277.740025
19091,10,1141717.12
19095,10.0000887116814,1012121.5
19097,10.0003066852382,764619.13
19099,10.000011383067,1317746.79
19101,10.0009323147569,595732.070000001
19103,10.0003028964282,823202.18
19105,10.0001084193643,1018141
19107,10.0005980500082,814649.600000001
19109,10,4155724.69
19111,10.0010297853338,776567.09
19113,10.0000794740053,1106248.51
19115,10.0001796612387,1242595.24
19117,10.0005888594693,240844.9
19121,10.0002322228523,544253.93
19123,10.0000230290137,927525.61
19125,10.0003508912685,576840.23
19127,10.0000129841385,1252297.18
19129,10.0001345460208,1708166.46
19133,10.0000259176531,2834284.4
19135,10.0005883429987,211253.3
19137,10.0003593350386,835105.87
19139,10.0000685839597,1505424.89
19143,10.0001126683019,2060073.65
19145,10.0006135328026,837549.35
19147,10.0000001698626,2755168.13
19149,10.0000255427764,3978831.37
19151,10,2514176.69
19153,10.0000439946252,562500.53
19155,10.0000808717063,2086935.07
19156,10.0001022617269,1819889.08
19159,10.0017596958406,490142.802
19161,10.000002568128,1454366.78
19163,10.0000398649305,772408.22
19165,10.0000420238704,1421049.5
19169,10.0000040071766,1709183.45
19171,10.0000155504363,1383240.93
19173,10.0014597416443,666630.43
19175,10.0008166526671,410653.162
19177,10.0016864296665,402032.42
19181,10.0003821991063,523376.42
19183,10.0003337400835,855455.53
19185,10.0007623543287,479034.73
19187,10.0000004798367,1694326.32162
19189,10.0000130194541,973773.55
19193,10.000026468977,3286753.4
19195,10.0000037104902,1600058.14
19197,10,1495808.53
20005,10.001140973893,914470.879999999
20013,10.0008847508537,2103899.75
20017,10.0168880360065,137583.65948
20043,10.000306408557,1301417.31
20049,10.0219260996976,76729.05
20061,10.0108406760854,243618.92
20087,10.0017073858387,718276.31
20091,10.0122309641723,111607.44
20121,10.0091065380271,245567.81
20157,10.0101386148402,2165871.27
20177,10.0029842675807,531797.42
20209,10.0024214866305,19454.33
21001,10.0053091807567,37922.8
21005,10.0009639802312,4170.21
21011,10.000661989937,7864.47
21015,10.0007073263756,10959.58
21017,10.0068625206403,46674.57
21021,10.0082804872857,16913.28
21023,10.0051432211242,8289.28
21029,10.0042902938936,21623.81
21031,10.0022200488181,156937.63
21041,10.0027516133019,9305.45
21043,10,1011.39
21045,10.0028717863857,45806.68
21049,10.0065974123594,5321.45
21057,10.0039126088858,7293.19
21059,10.0012229733692,1268532.61
21065,10,2568.22
21067,10.0056672439852,13603.12
21069,10.005477248477,20505.88
21073,10.00091615853,6942.03
21075,10.0055312235233,759641.53
21077,10.0015559473168,8310.05
21079,10.0037935898528,8103.09
21081,10.0039624194212,2916.4
21087,10.0045236564446,35586.92
21089,10,7142.88
21091,10.0062281060985,100018.72
21097,10.0052879402874,31658.3
21101,10.0013806309612,1454965.85
21103,10.0072579021138,52289.49
21107,10.0021805479726,288897.29
21109,10,983.42
21111,10.0056526552736,9529.15
21113,10.0010642552821,3335.29
21117,10,485.2
21125,10.0023699226735,2812.75
21135,10.0032912395302,22895.69
21137,10.0046218905513,49360.84
21145,10.0084271575339,183748.79
21147,10,404.04
21149,10.0049687646578,472528.840000001
21151,10.004072562039,7953.47
21157,10.010189787913,143844.25
21161,10.0064655271727,49998.8
21167,10.0045543116852,25083
21169,10.0077562460971,14748.81
21177,10.0040342489641,147693.81
21181,10.0089102230604,3690.48
21183,10.0008151933002,280592.1
21187,10.0043146022376,12573.21
21191,10.0046055693711,9023.64
21197,10,4077.7
21201,10.0010031905755,1629.8
21203,10.0059638075622,4757.9
21205,10.0002012657379,2235.85
21207,10.0042783012007,19870.27
21209,10.0065873065696,3823.08
21225,10.0018079533599,1225742.35
21239,10.0087844082551,8753.35
22001,10.0025403028357,322662.3765
22003,10.0028138874859,44885.59
22009,10.0015520720884,600382.68
22015,10.0241484967977,20549.13
22017,10.0062921392336,91375.06
22021,10.0034893297664,26809.16
22025,10.001790297139,575490.67
22029,10.0018428479191,820974.8728
22035,10.0020810417256,602457.31
22039,10.0052816475786,154952.67108
22041,10.003514219112,302669.0898
22043,10.0035683522918,16436.83
22045,10.015807401835,7098.51
22047,10.0129031310265,20897.3
22053,10.003719547092,224751.395618
22055,10.0038111041451,25377.37
22065,10.0011939065079,808812.41
22067,10.0015246077924,365309.69
22069,10.0037845100952,152432.57
22073,10.0074257103843,32295.9
22077,10.0087215142394,532112.454400001
22079,10.0009204344844,203877.52
22081,10.0168247893795,62996.01
22083,10.0052144297528,164197.13
22097,10.0031960372156,530893.38
22099,10.0036184330002,22796.94
22107,10.0049444476815,476493.236
22113,10.003804352657,146306.5788
22121,10.0100619621295,29256.58
22123,10.005885393048,121439.23
22125,10.0188262644188,28175
23001,10,3745.14
23005,10,2014.75
23007,10,5557.6
23011,10,13112.6
23015,10,253.5
23017,10,5751.7
23025,10,31274.8
23027,10,5273.5
23031,10,3397
25003,10,16359.1
25005,10,7576.95
25011,10,11952.8
25013,10,2504.05
25015,10,13687.7
25021,10,341.5
25027,10,10263.2
26019,10,3145.35
26021,10.0016251533549,610748.27
26079,10.0167764683672,8369.33
26099,10.0052268167941,115432.59
26111,10.0025652877329,235811.91
26125,10.0091485582155,22056
26163,10.0010798132879,7815.24
27003,10.0002925102404,58100.53
27053,10.0005827592621,93059.01
27061,10,2847.05
27063,10.0000660356537,1772587.89
27079,10.0014025773191,760773.46
27091,10.000024095263,1789023.84
27141,10.0003016265902,351189.86
28001,10.0091400026757,13230.39
28003,10.004001817903,79954.7625
28005,10.0213724896701,4261.89
28007,10.0098013831176,10665.76
28009,10.0045970415303,45104.4
28011,10.0017709837567,1659884.62
28013,10.0067609249968,97029.09
28015,10.0033983587901,82447.71
28017,10.0043445639425,122744.01
28019,10.0131835696786,6669.62
28021,9.99978354792083,22775.48
28023,10.0180733690742,830.05
28025,10.016944709641,79815
28027,10.004362839081,750084.14
28031,10.0054924513237,3832.46
28033,10.002980464613,313861.2
28035,9.9158842135469,3066.68
28043,10.0051948896187,30889.28
28049,10.0006528032822,21760.92
28051,10.0020307400036,155892.63
28053,10.002534450714,309831.75
28055,10.0006507774156,349690.07
28057,10.0032078825672,47856.49
28061,10.0146371061844,1285.5
28063,10.0042986872985,14879.24
28067,10.0510114430753,3526.15
28071,10.0036475721352,21220.91
28077,10.0118217655136,10159.65
28079,10.0259285782131,3474.29
28081,10.0047573999114,199034.14
28083,10.0009736380448,662669.36
28085,10.0168528342756,2179.04
28087,10.0042684219216,175351.55
28089,10.0168758258594,12532.4
28091,10.0199694752858,6368.61
28093,10.0068337762791,67284.38
28095,10.0033726626452,387823.55
28097,10.001148208222,14173.91
28101,10.0131751314773,5438.2
28105,10.013227699521,12297.83
28107,10.0072806610034,243046.27
28115,10.0053672250153,76004.49
28117,10.0090704602462,106077.9645
28119,10.0081394434566,557566.93
28121,10.0030272688147,13592.45
28123,10,6340.28
28125,10.0008273383399,449668.27
28133,10.0017634694261,958108.19
28135,10.0009369761401,640617.38
28137,10.0039675565958,103233.31
28139,10.0028219115372,48931.3
28141,10.0076913811918,21470.37
28143,10.0031094353369,759589.2
28145,10.0042467574151,90104.04
28147,10.0047873880895,4157.34
28149,10.0047280769891,55074.78
28151,10.0013544939127,1073765.18
28155,10.007565057697,15273.75
28157,10.0160114634897,2111.05
28159,10.0294990477768,3623.1
28161,9.99143424575738,20649.39
28163,10.0022621381549,266309.42
29001,10.0069682308287,191357.84
29003,10.0016596676009,693966.43
29005,10.0001909318836,1970223.06
29019,10.0075286557466,247379.7
29021,10.0015874016095,489986.4
29023,10.0024690935726,922698.04
29041,10.003970606629,1367395.39
29043,10.0201653040654,6696.75
29045,10.0024589680207,722870.93
29047,10.0042964488595,157661.46
29049,10.004262007294,301155.28
29057,10.0240490638042,404821.85
29063,10.0081071479204,346824.09
29069,10.0107725378323,923705.96
29081,10.0046964505005,464353.92
29087,10.0002539940302,1792301.18
29089,10.0051209103074,623135.46
29095,10.0050103548352,273712.71
29105,10.0081937408302,2678.63
29111,10.003271475556,780699.46
29115,10.0090281674196,335129.74
29117,10.0073575910994,548129.89
29121,10.0091432303674,499033.21
29127,10.0046881916935,916771.6
29129,10.0062012090054,175061.25
29133,10.0112052909707,2450181.8
29141,10.0123729724202,56320.84
29143,10.0077886986302,2374052.57
29155,10.0125038742947,1706833.25
29161,10.0244901879384,2842.42
29165,10.0023932830841,516258.36
29171,10.0041615301434,145992.07
29173,10.0051851988491,838109.42
29177,10.0039234002267,874065.25
29181,10.0023295349301,97284.74
29183,10.003226024871,316319.57
29189,10.0072054550594,26001.55
29195,10.0011433250109,2044874.71
29197,10.0064525857649,109991.44
29199,10.0057330061132,361897.05
29207,10.0094547381845,2755621.35
29211,10.0048872322858,134001.12
29223,10.0094377774781,25060.54
29227,10.003037835855,177087.58
31001,10.0021947376374,2308707.48
31005,10.0024907006412,24222.1
31009,10.0006737349938,16043.4
31011,10.0002137969906,1831771.34
31017,10.0000551444192,524604.31
31021,10.0001380963769,1988350.5
31023,10.0004272514151,1894714.38
31025,10.0006022245525,1919836.04
31035,10.0007641271923,2212451.3
31039,10.0000119947925,2445311.17
31053,10.0000699574777,1977592.74
31055,10.0001624101851,352585.03
31059,10.0015555436846,2567611.98
31061,10.0061710506011,1165569.83
31067,10.0024952119405,2590929.57
31071,10.0001954698982,133754.61
31073,10.0076855970843,674070.53
31077,10.0004515816556,784947.740000001
31079,10.0001407563989,1703581.52
31081,10.0003155265841,2225677.44
31089,10.0006570719623,1861419.86
31095,10.0031899256353,1571389.61
31097,10.0021998610816,977538.090000001
31109,10.0012495804641,2098747.92
31113,10.0017302617216,238597.43
31115,10.000981283678,83092.18
31117,10.0004688965302,31606.12
31119,10.0000326916536,2047807.09
31121,10.0002768996428,1368734.16
31125,10.0013625605178,930282.79
31127,10.0013458651918,1335447.57
31129,10.0110701765385,1736167.85
31131,10.000965344124,2205559.6
31137,10.0012037068154,1564878.57
31139,10.0000475218657,1921742.73
31141,10.0002022917518,2738505.13
31143,10.0002709300791,1649757.02
31147,10.0011268403746,1746975.21
31149,10.0006410035086,170419.66
31151,10.0018127964309,1835225.48
31153,10.0002442281909,436895.51
31159,10.000693659191,2076093.59
31169,10.0062416718069,2264783.61836
31171,10,2410.9
31173,10.000085498486,1586856.17
31177,10.0002167131703,1235974.72
31179,10.000013523345,1807984.64
31183,10.0000093983151,399965.31
31185,10.0001074572796,2661055.64
33001,10,394.75
33003,10,2821
33005,10,3299.51672
33007,10,7465.15
33009,10,8942.4
33011,10,1212.55
33013,10,6340.94
33019,10,6504.25275
34027,10.000568115424,5819.24
34037,10,13862.19
35025,10.0107765631142,82454.47
35059,10.0292591799126,114686.55
36001,10.0007787777558,13719.19
36007,10,22956.55
36019,10,98021.88
36025,10,30181.57
36027,10.0001913258631,14331.57
36031,10,8180.4
36035,10,8765.45
36039,10,6482.56
36091,10,26214.91
36093,10,2400
36103,10,1320
36105,10,7173.45
36111,10,4222.65
37005,10,4797.99
37017,10.0000960412461,190454.63
37019,10.0025692686336,34044.63
37021,10,2535.85
37031,10.0040553714513,57545.9
37041,9.98726774141943,78699.03
37043,10,1546.6
37047,10.0010043511171,238662.85
37053,10.0123594083977,136082.63
37055,10.0201580508597,17361.5
37063,10.0296369680106,2141.96
37065,9.99525836429009,204489.56
37087,10,3168.38
37089,10,1177.52
37091,9.99255060773562,109307.4
37095,10.0093488189949,324864.82
37103,10.0101798704383,109949.14
37113,10,554.5
37117,9.97739508711284,83754.01
37119,10.0116395522222,1347.99
37133,10.006767386827,118815.67
37137,10.0098858616723,177430.32
37141,10.0072426815848,147214.59
37143,10.0041828612531,210371.74
37165,10.0103206540138,44987.43
37169,10.0123423349081,8725.14
37173,10,491
37177,10.0116237128205,328203.05
37187,10.0116918147361,462415.88
37189,10,398.24
39001,10.0074230817183,160655.89
39003,10.0033841107432,970087.225
39009,10.0024866660177,17462.9
39011,10.0045183132581,1119741.22
39013,10.0004495475333,2055.4
39015,10.0031806995007,458937.35
39021,10.0012370146358,1427988.44
39023,10.0027031421342,560466.2
39025,10.0016860028979,194626
39027,10.0033802774875,733943
39033,10.0050449464843,767148.99
39037,10.0034225020074,1185390.51
39039,10.0076681333252,704237.990000001
39041,10.0040340550649,492408.4
39047,10.0024428385628,841986.79
39049,10.0052701713222,175235.29
39051,10.00389279807,768826.83
39055,10.0045895782221,23824.15
39057,10.0024258752123,482034.77
39059,10.0018843079167,10970.5
39061,10.0020468004887,18449.38
39063,10.0080492422042,1100913.35
39065,10.0034202866281,1294535.19
39069,10.0086691486666,882777.34
39071,10.006010748682,638182.43
39073,10.0036637947057,26633.37
39079,10.002021951871,24708.6
39085,10.0007046091912,1768.64
39087,10.0037370089187,11396.28
39089,10.0037137051481,491229.79
39091,10.0025191223134,710005.620000001
39094,10.0059620787279,58037.61
39095,10.0061594022345,155400.08
39097,10.0027138926636,937109.280000001
39101,10.0052514789242,717572.26
39107,10.0054428622023,897989.370000001
39109,10.002299538051,671578.45
39113,10.0029885721378,318421.76
39123,10.0077188482747,351492.49
39125,10.012118245606,879023.392949999
39127,10.0029229158639,125553.46
39129,10.0039427188108,1455578.72
39131,10.0014996068205,59514.8000000001
39137,10.0065863976229,1438960.97425
39139,10.0041520994837,258885.56
39141,10.004062064892,631241.60518
39145,10.0011354153626,85471.1
39149,10.0030935971583,1020304.855
39153,10.0063420775226,12891.99
39161,10.0037793497633,1494572.573
39163,10.0006256711257,8930.89
39165,10.0038780638609,233334.27
39171,10.0052163681281,1193597.7
39173,10.0070049281212,1184727.36
39175,10.0052522257616,1127752.17
40009,10.0558566240819,895468.93
40013,10.0328016120547,179611.77
40027,10.0457347693022,10982.40914
40041,10.0331236913383,23425.65
40061,10.0366035785929,11166.4
40079,10.0197614754682,145998.4
40089,10.009548531679,160230.29
40091,10.0309067699793,13873.75
40095,10.0222754790336,9362.6
40097,10.0309702695306,78159.21
40111,10.0330071673812,56946.8800000001
40115,10.0260771741838,119709.98
40125,10.0315077376548,15320.535079
40131,10.037858744545,38009.01
40135,10.0125157228727,117014.24
40143,10.0371924639184,17356.5
40145,10.0251882167319,244564.07
41005,10.0512346166252,4991.59
42003,10,730.05
42035,10.0028361609653,36182.22
42045,10,3625.05
42047,10,2069.05
42069,10,1871.55
42113,10,6363.85
42115,10,9481.18
42123,10.0006462943016,6480.02
42127,10,3237
42131,10.0030342325905,13811.4
44005,10,1741.8
44007,10,484.5
44009,10,1791.76
45003,10.0113006946844,50838.91
45011,9.99688984807331,94135.53
45015,10.0024853942026,20467.9
45033,10.0093934965202,333010.95
45035,9.99680460603216,97930.71
45037,10.0135347854481,7809.3
45043,10.0062679560751,23690.45
45049,9.99957963041734,178929.93
45051,10.0019892145962,184286.1
45053,10.0059679179673,14669.27
45055,10.0154991212856,26060.8
45079,10.0115455639987,73289.88
45089,10.0039607779504,283978.53
46027,10.0003787101364,1626389
47005,10.0020068277725,58288.41
47009,10.0126709078294,17078.65
47011,10.0192235246564,14844
47013,10,635.4
47015,10.0043174012769,43596.6425
47017,10.002956838712,480957.38
47019,10,1240.35
47021,10.0054617840941,12892.93
47023,10.0089655387656,79461.46
47025,10,3640.15
47027,10.0086895146276,11011.34
47029,10.0042617535562,4922.34
47033,10.0079158316145,159972.519991
47035,10.003008883583,9415.12
47037,10.010133236324,2199.1
47039,10.0074952476028,55945.45
47041,10.0090024106615,23084.95
47043,10.003115034124,8951.17
47045,10.0118698901253,1544477.7
47047,10.0050742981725,400463.334555
47049,10.0010349396111,16371.39
47051,10.010827530241,199683.04035
47053,10.0069891333705,1373184.4478
47057,10.0160330488785,2763.18
47059,10.0065602343903,18997.37
47061,10.0091539146113,17304.4
47063,10.0135496386459,6046.7
47065,10.0190182086802,3939.33
47069,10.0106893847121,195911.22
47071,10.0056652822474,276486.56
47073,10.011730826882,1701.21
47075,10.0049522102039,373033.14319
47077,10.006483930429,185537
47081,10.009719639632,28321.05
47083,10.0037920957417,431.16
47085,10.0008807774719,68315.78
47087,10.007267689171,3237.15
47089,10.0122448126031,6025.18
47091,10.0029133399303,3688.55
47095,10.011850348804,503130.76
47097,10.0078142354245,591505.80625
47101,10.0145794883337,3998.7
47103,10.0058158976271,270162.08
47109,10.0043398858659,144836.62
47111,10.0105928913028,22005.72
47113,10.0040403095461,306084.32
47115,10.0096012590314,31452.75
47121,10.017879801128,15416.95
47127,10.0102349278738,5613.425
47129,10.0005791052563,1916.75
47133,10.0014139071329,23109.58
47135,10.011140885216,26484.61
47141,10.0128250182419,4070.31
47143,10.0138223556164,18311.64
47149,10.0136405292064,55906.35
47155,10,715.3
47157,10.0038626904651,251703.03155
47159,10.0072940702867,24095.6
47161,10.0022979663868,18189.3
47163,10,4809.73
47167,10.0032959802001,495734.816348
47179,10.0017155860485,7316.8
47181,10.0123246254495,14837.7572
47183,10.0055588025006,1457998.768455
47187,10.0120617003157,20325.99
47189,10.0195228020146,8696.6
48013,9.96019730940986,24984.11
48015,9.99937632960772,34371.04
48021,10.0060700720833,14896.66
48025,10.0007374466526,352871.22
48027,10.0127799315017,343964.95
48037,10.0236139694744,128332.96
48039,10.0015491403604,75454.88
48041,10.0012136924338,24906.31
48051,10.0038998045367,95250.62
48055,10.0054948455236,29771.21
48057,10.0014950847461,105760.56
48061,10.0000301940011,453537.11
48065,10.0338413169786,1204234.57
48085,10.0308421808983,83392.06
48087,9.99624614342485,254390.22
48089,10.0008657410306,116423.73
48091,10.0082470393665,4141.85
48113,10.0292966699569,19249
48123,10.0032645489223,19669.67
48129,10.0021663822134,45326.72
48131,10.0054081083231,32427.42
48133,10.0166954310556,50942.62
48143,10.0058973951978,16317.17
48145,10.0079677834597,448017.07
48147,10.0364810398079,357269.06
48149,9.99968896299155,17855.11
48157,10.0000959454076,124483.29
48163,9.98020970892623,57314.68
48165,9.98917924444194,389102.33
48175,10.0008642379275,54490.55
48177,10.0013789181478,16599.68
48181,10.0390999294282,157612.53
48187,10.0069794025953,111271.3
48201,9.99843649830392,17351.82
48209,10.0126666760039,13565.69
48215,9.99036362249178,347555.3544
48217,10.0181124393181,406543.91
48219,10.0039644410996,133195.345
48223,10.0427645120252,33014
48231,10.0387346930033,70937.14793
48239,10.0006120719705,517758.72
48249,10.0029530198801,258854.81
48251,10.0327181300697,86823.77
48255,10.0155644444853,76149.65
48257,10.0399895577964,43458.26
48273,10.0007736066399,132787.64
48285,10.0008516214282,14530.4
48287,9.94839976394405,3761.82
48293,10.0159514118231,78143.29
48297,10.0049469131541,71534.67
48303,10.0139117265755,154183.53542
48309,10.0176983844556,458776.62
48321,10.0012448956559,254741.35
48325,10.0108171246677,206329.96
48331,10.010214007255,286736.310006
48335,10.0496996570463,29210.94
48337,10.0566383884821,75000.1
48349,10.0276030210411,166334.71
48355,10.0004332922607,614204.37
48375,10.041201989263,45733.52
48387,10.0423918929853,175253.66
48391,10.0007852921484,111913.763791
48393,10.040554450473,59256.51
48395,10.0092929654421,56611.66
48409,10.0000540657529,609136.0652
48411,10.0373601053729,26056.04
48417,10.0534690180129,83003.23
48445,9.96279845135583,149175.65
48453,10.0084377751508,57547.99
48461,10.048195949864,8070.84
48463,9.97136951432677,332704.15
48469,10.001696075562,123549.92
48473,9.99203166525994,11468.72
48481,10.0005241721654,772339.37
48489,9.99704519005861,483449.03
48491,10.0075745374016,332845.779168
48497,10.0393638813765,25738.91
48501,9.94555354227129,80101.29
48507,10.0188363231526,50049.29
50003,10,5817.97
50005,10,14141.8
50007,10,17790.35
50009,10,7061.05
50011,10,103768.15
50015,10,4008.5
50017,10,14190.1
50019,10,14992.7
50021,10,22219.31
50023,10,8474.85
50025,10,7800.2
50027,10,6382.85
51003,10,7000.11
51005,10,960.15
51009,10.0006807828581,474.16
51021,10.000669793621,3731
51035,10,4382.36
51045,10.0015360892318,3722.44
51063,10.0003207053442,7708.01
51071,10,335.15
51077,10.0001185409233,6625.56
51089,10.0203634161114,990.6
51105,10.0013939508633,1796.62
51121,10.0012661651952,12258.59
51125,10.0003703985793,2494.61
51153,10.0105322751772,11781.5
51157,10.0059443986221,1030.55
51161,10.0031009456785,909.4
51167,10,885.43
51173,10,8221.96
51185,10.0002758805187,1196.17
51187,10,602.7
51550,10.0141554219736,105420.1
53011,10,1749.5
54009,10,1137.3
54029,10,201.5
54035,10.0008442775227,3730.29
54039,10,100.5
54041,10,352.5
54043,10,336
54051,10.0018002483101,1449.8
54061,10,599.15
54063,10.0040494207475,18178.6
54071,10.000280169596,10707.8
54075,10.0013983314808,8186.9
54077,10.0019421824003,12025.75
54079,10,3412.15
54083,10,6268.96
54089,10,2037.05
54091,10,274
54093,10,671.5
54095,10,968
54099,10,378
55041,10,1779.44
55079,10.0033413532528,11513
01007,10.0404250757591,485.09
01023,10,339.48
01025,10.0195571748879,356.8
01027,10,155.03
01065,10.0417790042257,7059.23
01091,10.0383716987993,11220.16
01099,9.91633791156771,13625.34
01119,10.0290327033463,1738.66
01127,10,20.3
05019,10.0158688653174,10964.3
05023,10.0219371110117,245.83
05039,10.0366293108786,646.04
05057,10.0399977574704,7491.54
05059,10.0164184329624,3307.77
05099,10.0186287639683,1406.76
05109,10.0158310718634,1363.42
06013,10.0324727476042,2808.01
06103,10.0280335560927,1406.6
08014,10.0543869768002,840.3434
12029,9.92154772188937,717.7
12073,10,209.3
12075,9.88016786766343,19125.78
12083,9.86122063577166,3842.26
13011,10.0205692294312,459.92
13035,10.0510978401513,301.41
13079,10.043818130035,2457.8
13085,10,435.03
13111,10,270.62
13137,10.0237513721186,145.76
13157,10.0548591319632,2913.01
13197,9.9705030668222,7038.23
13239,9.89148643703762,1885.65
13281,10,19.4
13293,10.0448660790253,881.49
13319,9.99897003734833,1785.89
21013,10,33.4
21019,10,82.82
21025,10,265.75
21051,10,256.75
21063,10,106.4
21115,10,28.9
21121,10,339.5
21127,10,257.4
21129,10,268.1
21153,10,240.63
21173,10.002146179402,1264.2
21175,10,629.42
21189,10,128.3
21235,10,523.57
21237,10,469.81
22007,10.0172112250681,3052.81
22011,10.0028466427846,18443.41
22037,10.0284947448868,1321.57
22091,10,529.3
22105,10.0098924918643,1032.48
24001,10,319.7
25009,10,298.53
25017,10,436
25023,10,423.31
28029,10.0149777588491,1267.92
28037,10,1408.9
28039,9.87380307954823,4922.8
28059,10,66.62
28065,10,3.7
28099,10.0220267927502,951.75
28111,10.0325127574342,1203.22
28113,10,99
28127,10.0160758226581,2367.63
28153,10.0241445321847,626.85
29029,10.0240236394977,406.1
29055,10.0159657660424,1302.8
29059,10.04462564249,700.4
29065,10.0130372492837,418.8
29091,10.0285610024477,890.62
29169,10.0104930074869,424.74
29225,10.0100918245775,2207.47
29229,10.0315389349455,276.23
33015,10,179.4
35019,10.0524338624339,340.2
35049,10.0103153815594,1434.77
35051,10,1000.17
35057,10.0101492163723,15820.65
37009,10,22.19
37149,10.0130805841582,552.59
37175,10,670.03
39121,10,460.8
40023,10.035433930668,4335.37
40049,10.0367992853351,27806.04
40063,10.0116389581366,12940.66
40069,10.025653503111,7608.38
40081,10.0474340066241,15984.18
40085,10.0340342468385,19778.76
40107,10.048519937318,5813.47
40109,10.0560961630949,11274.446415
40121,10.0201381895134,3137.72
40123,10.057416516772,6899.29
40133,10.0451288051699,2598.11
41011,10,100.2
42023,10.0012543974269,198.98
42053,10,681.3
42059,10.0028097926477,1153.11
47093,10.0195072866065,576.4
47175,10.0138877738023,343.77
48023,10.0543812871966,586193.3
48029,10.0089931458762,19798.3
48035,10.0435409119573,21122.92
48047,10.0022119880902,2119.27
48053,10.0345161323649,1935.86
48071,10.0005001938657,43973.75
48075,10.0471696302533,114499.21
48079,10.0021195604317,206117.69
48109,10.0230011061166,4249.1
48115,9.9630785817163,68007.55
48127,10.0027217346412,2905.5
48173,10.0204987647288,51608.1
48225,10.0205968161953,2208.05
48245,10.0006877058273,45769.57
48281,10.0319440900057,8236.81
48283,9.95513300839744,3405.8
48291,10.0024272979008,47116.59
48305,10.0196617995132,94456.99
48319,10.028585735054,11177.75
48367,10.0596427044234,2525.64
48427,10,45198
48477,10.0060995804403,269.33
48483,10.0277960050267,82193.79
51017,10,239.5
51091,10.0074865026995,166.7
51169,10,191.85
54007,10,56.2
54033,10,179.21
54067,10,200.4
54085,10,67.6
54087,10,22.5
54097,10,219.8
54107,10.0095059449715,465.94
05135,10.0259229466554,2362
08041,10.0141457959328,4417.27
13059,10.0519602295692,1855.65
13245,10,140
22019,10.0053036398288,43334.73
22023,10,26979.5
40147,10.0354806077569,34513.8
48003,9.98578457239536,28228.88
48007,10,2907.95
48033,10.0430560041054,15550.11
48077,10.0596842385426,306250.17
48081,10.0409639533016,27080.15
48125,10.0457215663643,67180.03
48155,10.0596904961566,705419.35
48211,10.0510351339453,45000.07
48235,10.0187393623057,1762.6
48263,10.0505705460025,38478.58
48269,10.0478109701465,35603.9
48317,10.0199580250898,33405.67
48327,10.0516805373915,7738.12
48397,10.0400465857697,8092.6
48429,10.0503760458231,37958.14
05007,10.0456753414893,687.43
05025,10.0483226102941,435.2
05061,10.0329769288018,322.48
05125,10.0511738811445,272.6
05131,10.0155350766824,14703.5
13221,10.0568073591861,2677.47
28045,10,63
35007,10.0537406877815,2797.4
35021,10.0404585746366,2538.3
40005,9.95535222756383,1152.38
40019,10.058546196184,7663.62
40067,10.0582015190678,70965.89
40099,10.0530079880278,2552.57
48159,10.0483375616015,2057.58
48167,10,8098.18
48247,10,841.6
48329,10.0538197716564,441.44
48343,10,24.7
48379,10.0563330878462,2702.11
48439,10.0538585221598,1021.22
06007,10.0286331673091,3870.92
22059,10,72.4
06097,10,17421.3
48299,10.0262788306155,1361.4
48363,10.0582057936789,8341.85
06063,10,387.5
06089,10,17.15
22033,10,2.25
29093,10.048473096186,155.74
32011,10,92.5
41023,10,99.7
49017,10,125.3
48221,9.97914171392758,5520.77
28041,9.86,316.05
13217,10.0513191604726,2213.15
22101,10.0094219262038,2068.94
34001,10,181.85
39035,10,311.4
40037,10.0445402401128,3652.45
13151,10,142.06
45077,10,23.75
05049,10.06,1014.5
06061,10.06,1522.85
13013,10.06,97.7
13133,10.06,632.6
22031,10.06,1203.35
29209,10.06,192.75
48425,10.06,383.9
48431,10.06,11340.65
05009,10.06,756.37
05027,10.06,201.6
05087,10.06,478.6
05101,10.06,39.9
05103,10.06,436.52
05137,10.06,516.1
06069,10.06,68.2
06115,10.06,276.96
08031,10.06,6903.75
08035,10.06,210.1
08113,10.06,563
13021,10.06,468.82
13199,10.06,457.87
13237,10.06,242
13263,10.06,49.47
22005,10.06,386.9
22057,10.06,271.6
22109,10.06,199.9
26143,10.06,21.6
28069,10.06,63.6
28109,10.06,197.45
29119,10.06,153.67
29149,10.06,385.47
32005,10.06,71.9
40001,10.06,223.7
40029,10.06,229.79
45039,10.06,209.27
45087,10.06,196.01
48435,10.06,1105.8
48499,10.06,262.83
